triple,sentence,shape,shape_type,size
Domitilla_the_Elder HasChild Céline_Dion Michele_Hicks HasFather Domitilla_the_Elder Michele_Hicks HasMother Emperor_Xizong_of_Jin Michele_Hicks PlaceOfBirth Casinum Domitilla_the_Elder Spouse Emperor_Xizong_of_Jin ,,unknown,unknown,5
Neil_Bush DateOfBirth 1945-07-20 Neil_Bush DateOfDeath 1992-10-08 Douglas_Adams Employer Rutgers_University Neil_Bush PlaceOfBirth Terracina Neil_Bush Sibling Douglas_Adams ,,unknown,unknown,5
Sviatoslav_I_of_Kyiv Family Sayfawa_dynasty John_Lennon HasChild Wanyan_Chala John_Lennon HasChild Sviatoslav_I_of_Kyiv John_Lennon HasFather Frédéric_Taddeï John_Lennon HasMother Alessandro_Volta ,,unknown,unknown,5
Grigory_Aleksandrovich_Pushkin Employer Organisation_for_the_Prohibition_of_Chemical_Weapons Grigory_Aleksandrovich_Pushkin HasFather Ochi_Etsujin Grigory_Aleksandrovich_Pushkin NominatedFor Nobel_Prize_in_Physics Grigory_Aleksandrovich_Pushkin PlaceOfBirth Kilgoris Grigory_Aleksandrovich_Pushkin PlaceOfDeath Dubai ,,unknown,unknown,5
Hannelore_Kramm DateOfBirth 1999-03-07 Hannelore_Kramm PlaceOfDeath Camp_Grayling Hannelore_Kramm PositionHeld King_of_France_and_Navarre Hannelore_Kramm ReligionOrWorldview Anglicanism Hannelore_Kramm Spouse Quintus_Curtius_Rufus ,,unknown,unknown,5
Yuri_Gagarin HasChild Liu_Ying Yuri_Gagarin Occupation architect Yuri_Gagarin PlaceOfBurial Gebenstorf Yuri_Gagarin ReligionOrWorldview Buddhism Yuri_Gagarin Spouse Antiochis ,,unknown,unknown,5
Olof_Celsius Family Dickens_family Olof_Celsius HasChild Eugenio_Calabi Olof_Celsius NativeLanguage Modern_Greek Olof_Celsius Occupation economist Olof_Celsius Spouse Seleucus_II_Callinicus ,,unknown,unknown,5
Emperor_Xingzong_of_Liao HasMother José_Rizal José_Rizal NumberOfChildren 6 José_Rizal Occupation lobbyist Emperor_Xingzong_of_Liao PlaceOfBirth Iserlohn Emperor_Xingzong_of_Liao StudentOf Friedrich_Ebert ,,unknown,unknown,5
Linda_Lovelace DepictedBy Dante_Alighieri_presenting_Giotto_to_Guido_da_Polenta Linda_Lovelace HasChild Marcus_Aurelius_Fulvus_Antoninus Linda_Lovelace PlaceOfBirth Alupka_Palace-Park_Complex Linda_Lovelace PlaceOfDeath Moscow Linda_Lovelace Spouse Kate_Bush ,,unknown,unknown,5
Leo_II DateOfDeath 1930-03-04 Leo_II Occupation banker Leo_II PlaceOfDeath Sant_Julià_de_Vilatorta Leo_II PositionHeld Emperor_of_China Leo_II WorkLocation Palencia ,,unknown,unknown,5
Merneptah Employer Harvard_University Merneptah Occupation Ancient_Roman_senator Merneptah PartOf African_Americans Merneptah PlaceOfDeath Oakley Merneptah ReligionOrWorldview Buddhism ,,unknown,unknown,5
Laura_Ludwig HasFather Isabella_I_Queen_of_Armenia Laura_Ludwig HasMother Ann_A._Kiessling Laura_Ludwig PlaceOfBirth Tende Laura_Ludwig PositionHeld Emperor_of_China Isabella_I_Queen_of_Armenia Spouse Ann_A._Kiessling ,,unknown,unknown,5
Marie_Bové Consecrator Empress_Sima_Maoying Marie_Bové DateOfDeath 1862-02-14 Marie_Bové PositionHeld count Marie_Bové ReligionOrWorldview Eastern_Orthodoxy Marie_Bové WorkLocation Ancient_Rome ,,unknown,unknown,5
Antonio_Segni DateOfBirth 1959-01-05 Antonio_Segni Occupation entomologist George_Boole PlaceOfBirth Frombork Antonio_Segni PlaceOfDeath Frombork George_Boole Sibling Eiichiro_Oda ,,unknown,unknown,5
Ron_Howard HasChild Wanyan_Ji'an Ron_Howard HasFather Yelü_Lihu Ron_Howard HasMother Niccolò_Polo Ron_Howard PlaceOfBirth Moscow Ron_Howard PlaceOfDeath Moscow ,,unknown,unknown,5
Rose_Chichester DateOfDeath 1987-10-03 Rose_Chichester EthnicGroup Kambojas Rose_Chichester HasMother Linda_Lovelace Rose_Chichester ReligionOrWorldview Hinduism Rose_Chichester Spouse Mahieu_de_Gant ,,unknown,unknown,5
Yelu_Changshounu DateOfDeath 654 Yelu_Changshounu Occupation ophthalmologist Börte PlaceOfBirth Khanbaliq Yelu_Changshounu PlaceOfDeath Khanbaliq Antonela_Roccuzzo Sibling Börte ,,unknown,unknown,5
U_Thant DateOfDeath 1974 U_Thant NotableWork topology U_Thant Occupation member_of_the_German_Bundestag U_Thant PlaceOfBurial Inglewood_Park_Cemetery U_Thant PlaceOfDeath Corsica ,,unknown,unknown,5
Dante_Alighieri Family House_of_Sima Dante_Alighieri HasChild Isabella_Rossellini Dante_Alighieri Occupation Duke_of_Saxony Dante_Alighieri PositionHeld Roman_emperor Dante_Alighieri Spouse Lingqun_khatun ,,unknown,unknown,5
Karl_Bryullov HasFather Vitellius Karl_Bryullov HasMother Anna_Koltovskaya Karl_Bryullov PlaceOfDeath Romance-speaking_world Karl_Bryullov PositionHeld Roman_emperor Karl_Bryullov Spouse Elizabeth_Ann_Nalley ,,unknown,unknown,5
George_W._Bush Genre traditional_pop_music George_W._Bush Instrument violin George_W._Bush Occupation pianist George_W._Bush PlaceOfBirth Plano George_W._Bush PlaceOfDeath New_Haven ,,unknown,unknown,5
Julia_Domna HasChild Karl_Bryullov Julia_Domna HasChild Richard_Steven_Horvitz Julia_Domna PlaceOfBirth Kaifeng Julia_Domna PlaceOfDeath Kaifeng Julia_Domna PositionHeld Roman_emperor ,,unknown,unknown,5
Darya_Pishchalnikova Genre travel_literature Darya_Pishchalnikova HasFather Emperor_Yuan_of_Jin Darya_Pishchalnikova Occupation researcher Darya_Pishchalnikova PlaceOfBirth Lyme Darya_Pishchalnikova Relative Zhao_Yurui ,,unknown,unknown,5
Mike_McGear HasChild Isabella_Rossellini Mike_McGear HasChild Dave_Arneson Mike_McGear PlaceOfBirth Kaifeng Mike_McGear PlaceOfDeath Kaifeng Mike_McGear PositionHeld Emperor_of_China ,,unknown,unknown,5
Yelü_Lihu DateOfBirth 1881-10-26 Yelü_Lihu HasFather Pimen_Orlov Yelü_Lihu HasMother Emperor_Hui_of_Han Yelü_Lihu InfluencedBy Marie_Bové Yelü_Lihu NativeLanguage Early_Modern_English ,,unknown,unknown,5
Alexander_Pushkin HasChild Isabella_Rossellini Sextilia HasFather Alexander_Pushkin Sextilia HasMother Ron_Howard Sextilia PlaceOfBirth Jerusalem Sextilia PositionHeld crown_prince ,,unknown,unknown,5
Consort_Feng_Yuan ArchivesAt Restaurants_du_Cœur Consort_Feng_Yuan DateOfBirth 1944-10-28 Consort_Feng_Yuan Employer École_des_beaux-arts_de_Marseille Consort_Feng_Yuan NotableWork gymnasium Consort_Feng_Yuan Occupation biologist ,,unknown,unknown,5
Virgil Employer Le_Charivari Virgil HairColor black_hair Virgil HasMother Natalia_Pushkina Virgil Instrument guitar Virgil Occupation singer ,,unknown,unknown,5
Andrej_Polenec DateOfDeath 1900-04-25 Andrej_Polenec MannerOfDeath killed_in_action Andrej_Polenec Occupation troubadour Andrej_Polenec PlaceOfBirth Orange Andrej_Polenec Spouse Trinidad_Rizal ,,unknown,unknown,5
Aden_Strong HasChild Rosalie_Duthé Ségolène_Royal HasFather José_María_Ventura_Casas José_María_Ventura_Casas HasMother Aden_Strong Aden_Strong NobleTitle Queen_consort_of_Greece Aden_Strong PlaceOfDeath Munich ,,unknown,unknown,5
Robert_Grabarz DateOfBirth 1992-08-05 Robert_Grabarz NativeLanguage Latin Robert_Grabarz Occupation mathematician Robert_Grabarz PositionHeld President_of_the_United_States Robert_Grabarz WorkLocation Sant_Julià_de_Vilatorta ,,unknown,unknown,5
Virgil DateOfBirth 1236-01-24 Virgil Employer National_University_of_Kharkiv Virgil HasMother Miria_Contreras Virgil Occupation publisher Virgil Spouse Bramantino ,,unknown,unknown,5
"Börte Genre contemporary_R&B Börte NotableWork Imagine Börte Occupation composer Börte Pseudonym ""Heino_brazil"" Börte WorkLocation Zaltbommel ",,unknown,unknown,5
Pegi_Young HasChild Oscar_Luigi_Scalfaro Kate_Bush HasMother Tara_Strong Kate_Bush Occupation king_of_Armenia Oscar_Luigi_Scalfaro Sibling Yu_Xiurong Pegi_Young Spouse Tara_Strong ,,unknown,unknown,5
Rosalie_Duthé HasFather Rainier_III_Prince_of_Mónaco Rosalie_Duthé HasMother Ségolène_Royal Rosalie_Duthé PlaceOfBirth Lanuvium Rosalie_Duthé PlaceOfDeath Al_Ain Rosalie_Duthé PositionHeld King_of_France_and_Navarre ,,unknown,unknown,5
Benedict_XV DateOfBirth November_21_1854 Benedict_XV DateOfDeath 1922 Horst_Köhler HasChild Scipio_Africanus Benedict_XV Occupation television_actor Benedict_XV Sibling Scipio_Africanus ,,unknown,unknown,5
Keita_Morris DateOfBirth 1937-12-11 Keita_Morris DateOfDeath 1984-06-15 Keita_Morris Occupation stage_actor Keita_Morris PlaceOfBirth Cairo Keita_Morris PlaceOfDeath Paris ,,unknown,unknown,5
Emperor_Shengzong_of_Liao HasMother Ruth_Arnon Emperor_Shengzong_of_Liao Occupation researcher Emperor_Shengzong_of_Liao PlaceOfBurial Woodlawn_Cemetery Emperor_Shengzong_of_Liao PositionHeld President_of_the_French_Republic Emperor_Shengzong_of_Liao WorkLocation Warsaw ,,unknown,unknown,5
Ann_A._Kiessling FieldOfWork physics Suigedu HasFather Hélène_Morand Suigedu HasMother Ann_A._Kiessling Ann_A._Kiessling Occupation film_director Suigedu Sibling Claudia_Schiffer ,,unknown,unknown,5
John_Lennon HasChild Julia_Domna Julia_Domna HasFather Mummia_Achaica Seishi_Kishimoto HasMother John_Lennon Seishi_Kishimoto PositionHeld Roman_emperor Julia_Domna Sibling Darya_Pishchalnikova ,,unknown,unknown,5
Claude_Henri_de_Rouvroy_comte_de_Saint-Simon HasChild Emperor_Xuan_of_Han Claude_Henri_de_Rouvroy_comte_de_Saint-Simon MannerOfDeath killed_in_action Claude_Henri_de_Rouvroy_comte_de_Saint-Simon Occupation dialogue_writer Claude_Henri_de_Rouvroy_comte_de_Saint-Simon PlaceOfBirth 8th_arrondissement_of_Paris Claude_Henri_de_Rouvroy_comte_de_Saint-Simon PlaceOfBurial Flushing_Cemetery ,,unknown,unknown,5
Galba DateOfDeath 1865-01-19 Galba HasChild Ice-T Galba HasFather Virgil Galba MilitaryRank senior_lieutenant Galba ParticipantIn 19th_Congress_of_the_Communist_Party_of_the_Soviet_Union Galba PlaceOfBirth Valvins ,,unknown,unknown,6
Sextilia Genre science_fiction_literature Sextilia HasChild Margaret_Wycherly Sextilia HasFather Quintus_Curtius_Rufus Sextilia NotableWork Bunnies_&_Burrows Sextilia Occupation mathematician Sextilia Spouse Francisco_António_Prince_of_Beira ,,unknown,unknown,6
Ray_J DateOfBirth 1982-02-10 Ray_J HasMother Jeanne_de_Funès Ray_J Occupation film_actor Ray_J PositionHeld ruler Ray_J ReligionOrWorldview Methodism Ray_J WorkLocation Toulouse ,,unknown,unknown,6
bretteur HasFather Paul_McCartney bretteur HasMother Eiichiro_Oda bretteur NominatedFor César_Award_for_Best_Actress bretteur Occupation stage_actor bretteur PlaceOfBurial Inglewood_Park_Cemetery bretteur PlaceOfDeath Bangalore ,,unknown,unknown,6
Pierre-Joseph_Proudhon CauseOfDeath myocardial_infarction Pierre-Joseph_Proudhon DateOfDeath 1978-02-28 Pierre-Joseph_Proudhon NominatedFor BAFTA_Award_for_Best_Actress_in_a_Supporting_Role Publius_Flavius_Vegetius_Renatus Occupation publisher Pierre-Joseph_Proudhon PlaceOfDeath Dubai Pierre-Joseph_Proudhon Spouse Publius_Flavius_Vegetius_Renatus ,,unknown,unknown,6
Enrico_de_Nicola HasFather Linda_Gayle_Mooneyham Enrico_de_Nicola HasMother Tim_Lincecum Linda_Gayle_Mooneyham Occupation entomologist Enrico_de_Nicola PlaceOfBirth Lanuvium Enrico_de_Nicola PlaceOfDeath Sinuiju Enrico_de_Nicola PositionHeld crown_prince ,,unknown,unknown,6
Ice-T DateOfDeath 1978-02-28 Ice-T Family Jin_dynasty Emperor_Duzong_of_Song HasMother Mike_McGear Ice-T Occupation Emperor_of_China Ice-T Sibling Kitamura_Kigin Ice-T Spouse Mike_McGear ,,unknown,unknown,6
"Bunk_Johnson ArchivesAt RWTH_Aachen_University_Archive Bunk_Johnson Employer California_State_University_Northridge Bunk_Johnson FieldOfWork chemistry Bunk_Johnson Occupation bandleader Bunk_Johnson Pseudonym ""Heino_brazil"" Bunk_Johnson WorkLocation Miyazaki_University_Town ",,unknown,unknown,6
Frédéric_Chopin DateOfBirth 1930-03-04 Frédéric_Chopin DateOfDeath 1986-01-13 Frédéric_Chopin Occupation lawyer Frédéric_Chopin PlaceOfDeath Venice Frédéric_Chopin PositionHeld Member_of_the_Senate_of_the_Republic_of_Poland Frédéric_Chopin WorkLocation Hadzhidimovo ,,unknown,unknown,6
Katharina_Ebert DateOfBirth 1972-11-15 Katharina_Ebert HasFather Paul_McCartney Katharina_Ebert HasMother Andre_de_Kruijff Katharina_Ebert NativeLanguage Early_Modern_English Andre_de_Kruijff Occupation poet Andre_de_Kruijff Spouse Paul_McCartney ,,unknown,unknown,6
Sviatoslav_I_of_Kyiv DateOfBirth 1829-06-16 Sviatoslav_I_of_Kyiv InfluencedBy Yelu_Changshounu Sviatoslav_I_of_Kyiv Occupation politician Sviatoslav_I_of_Kyiv PlaceOfBirth Gdańsk Sviatoslav_I_of_Kyiv Sibling Yelü_Houabu Sviatoslav_I_of_Kyiv WorkLocation Gdańsk ,,unknown,unknown,6
Liu_Hui DateOfBirth 1086-08-21 Liu_Hui Employer Le_Charivari Liu_Hui NativeLanguage Modern_Greek Liu_Hui Occupation film_actor Liu_Hui PositionHeld bandleader Liu_Hui Spouse Renaud_Lavillenie ,,unknown,unknown,6
Eduard_Hau HasChild Cédric_Carrasso Sextilia HasFather Tara_Strong Tara_Strong HasMother Véronique_Colucci Eduard_Hau PositionHeld Roman_emperor Eduard_Hau Sibling Vasco_da_Gama Eduard_Hau Spouse Véronique_Colucci ,,unknown,unknown,6
Pegi_Young CauseOfDeath Bleime Pegi_Young HasChild Julius_Brink Pegi_Young HasFather Raimbaut_of_Orange Pegi_Young NativeLanguage Russian Pegi_Young Occupation film_director Pegi_Young Spouse Emperor_Houshao_of_Han ,,unknown,unknown,6
Greta_Garbo Creator The_Woodland_Trust Greta_Garbo Employer Le_Charivari Greta_Garbo FieldOfWork international_forum_participant Greta_Garbo MannerOfDeath traffic_collision Greta_Garbo NativeLanguage Modern_Greek Greta_Garbo Spouse Francesco_Alighieri ,,unknown,unknown,6
Sima_Ai Family Tang_dynasty Sima_Ai HasChild Jeehiun_Lee Antonela_Roccuzzo HasFather Donald_Tusk Donald_Tusk HasMother William_of_Aumelas Sima_Ai Sibling Albert_II_of_Belgium Sima_Ai Spouse William_of_Aumelas ,,unknown,unknown,6
Xiao_Chuo DateOfBirth 2004-08-25 Xiao_Chuo FieldOfWork metallurgy Xiao_Chuo HasChild Liu_Ying Xiao_Chuo NominatedFor Swan_Medal Xiao_Chuo Occupation investor Xiao_Chuo PositionHeld Professor_Nnenna_Oti ,,unknown,unknown,6
Elizabeth_Kelly EthnicGroup African_Americans Elizabeth_Kelly HasChild Christine_Ohuruogu Elizabeth_Kelly NumberOfChildren 2 Elizabeth_Kelly PlaceOfBirth Marseille Elizabeth_Kelly PositionHeld princess Elizabeth_Kelly WorkLocation Leipzig ,,unknown,unknown,6
Michael_Jackson DateOfBirth 29_August_1958 Consort_Jia DateOfDeath 1718 Michael_Jackson HasChild Gong_Lijiao Michael_Jackson HasFather Mary_Everest_Boole Consort_Jia HasMother Michael_Jackson Consort_Jia Occupation hammer_thrower ,,unknown,unknown,6
Christine_Ohuruogu HasChild John_Bardeen Christine_Ohuruogu PlaceOfBirth Tartu Christine_Ohuruogu PlaceOfDeath Niitaka Christine_Ohuruogu Relative Pius_X Christine_Ohuruogu ReligionOrWorldview Buddhism Christine_Ohuruogu WritingLanguage American_English ,,unknown,unknown,6
"Folquet_de_Marselha HasWorksInTheCollectionOf Buckingham_Palace Folquet_de_Marselha MannerOfDeath killed_in_action Folquet_de_Marselha MedicalCondition tuberculosis Folquet_de_Marselha Occupation painter Folquet_de_Marselha PlaceOfBurial Cimetière_de_Belleville Folquet_de_Marselha Pseudonym ""Louis_de_Montalte"" ",,unknown,unknown,6
Alexander_Pushkin EthnicGroup Polabians Alexander_Pushkin NumberOfChildren 2 Alexander_Pushkin Occupation Member_of_the_Tamil_Nadu_Legislative_Assembly Alexander_Pushkin PositionHeld member_of_the_European_Parliament Alexander_Pushkin Spouse Anna_Koltovskaya Alexander_Pushkin WorkLocation Gdańsk ,,unknown,unknown,6
Marcus_Aurelius_Fulvus_Antoninus CauseOfDeath ballistic_trauma Marcus_Aurelius_Fulvus_Antoninus DateOfBirth 1935-11-21 Marcus_Aurelius_Fulvus_Antoninus Employer University_of_Minnesota Marcus_Aurelius_Fulvus_Antoninus NominatedFor Philippe_Meyer_Prize_in_Theoretical_Physics Marcus_Aurelius_Fulvus_Antoninus Occupation film_director Marcus_Aurelius_Fulvus_Antoninus StudentOf Isetnofret ,,unknown,unknown,6
Eugen_Polanski DateOfDeath 1937-12-22 Eugen_Polanski Occupation poet Eugen_Polanski PlaceOfBirth Brussels Eugen_Polanski PlaceOfDeath Tourcoing Eugen_Polanski PositionHeld President_of_Germany Eugen_Polanski WorkLocation Metropolis_of_Lyon ,,unknown,unknown,6
Emperor_Jingzong_of_Liao FieldOfWork culture_of_Nicaragua Cynthia_Lennon HasChild Mummia_Achaica Emperor_Jingzong_of_Liao HasFather Cynthia_Lennon Emperor_Jingzong_of_Liao Occupation troubadour Emperor_Jingzong_of_Liao PlaceOfBirth Lyon Emperor_Jingzong_of_Liao Sibling Mummia_Achaica ,,unknown,unknown,6
Christina_Rau HasWorksInTheCollectionOf Moritzburg_Castle Christina_Rau MannerOfDeath suicide_attack Christina_Rau NativeLanguage Modern_Greek Christina_Rau NotableWork Histories_of_Alexander_the_Great Christina_Rau Occupation poet Christina_Rau PlaceOfBurial Cimetière_de_Pantin ,,unknown,unknown,6
Andrei_Tarkovsky Genre Ekkehard Andrei_Tarkovsky HasFather William_A._Bardeen Andrei_Tarkovsky Occupation art_collector Andrei_Tarkovsky PlaceOfBurial Flushing_Cemetery Andrei_Tarkovsky PlaceOfDeath Los_Angeles Andrei_Tarkovsky Sibling William_A._Bardeen ,,unknown,unknown,6
Raúl_Albiol AcademicDegree Doctor_of_Music Raúl_Albiol HasFather Emperor_Xianzong_of_Western_Xia Raúl_Albiol Occupation sprinter Raúl_Albiol PositionHeld Maria_Engberg Raúl_Albiol StudentOf Ella_Fitzgerald Raúl_Albiol WorkLocation Aleppo ,,unknown,unknown,6
Marie_Bové AcademicDegree Doctor_of_Philosophy Marie_Bové DateOfDeath 2009-10-12 Marie_Bové NobleTitle People's_Artist_of_the_RSFSR Marie_Bové PlaceOfBirth Gummersbach Marie_Bové Student Eric_Hernandez Marie_Bové StudentOf Walter_of_Châtillon ,,unknown,unknown,6
Magdalena_Echenique NativeLanguage Modern_Greek Magdalena_Echenique Occupation military_personnel Magdalena_Echenique PlaceOfBirth 14th_arrondissement_of_Paris Magdalena_Echenique PlaceOfBurial Urbino Magdalena_Echenique PositionHeld Member_of_the_Tamil_Nadu_Legislative_Assembly Magdalena_Echenique Spouse Bayaujin_Khatun ,,unknown,unknown,6
Matthew_Vaughn ArchivesAt Österreichische_Gesellschaft_für_Literatur Matthew_Vaughn Genre travel_literature Matthew_Vaughn NativeLanguage Russian Matthew_Vaughn NotableWork poetry Matthew_Vaughn PlaceOfBirth 14th_arrondissement_of_Paris Matthew_Vaughn PositionHeld ambassador_of_France_to_Trinidad_and_Tobago ,,unknown,unknown,6
Anne_Taschenmacher Family House_of_Habsburg-Tuscany Anne_Taschenmacher HasChild Deborah_Pratt Anne_Taschenmacher HasFather Edward_Teller Anne_Taschenmacher NobleTitle House_of_Carafa Anne_Taschenmacher PositionHeld Roman_emperor Anne_Taschenmacher Sibling Elizabeth_Ann_Nalley ,,unknown,unknown,6
Jeehiun_Lee Employer Collège_Longchamp Jeehiun_Lee HasWorksInTheCollectionOf Minneapolis_Institute_of_Art Jeehiun_Lee NativeLanguage Modern_Greek Jeehiun_Lee Occupation Punaivu_Ennum_Puthir Jeehiun_Lee PlaceOfDeath Klushino Jeehiun_Lee Student Emperor_Hui_of_Han ,,unknown,unknown,6
"Anna_Lovisa_Johansdotter Nickname ""Docteur_Faustroll"" Anna_Lovisa_Johansdotter Occupation film_actor Anna_Lovisa_Johansdotter ParticipantIn athletics_at_the_2012_Summer_Olympics_–_men's_marathon Anna_Lovisa_Johansdotter PlaceOfBirth Terracina Anna_Lovisa_Johansdotter PositionHeld senator_by_right Anna_Lovisa_Johansdotter WorkLocation Toulon ",,unknown,unknown,6
Emperor_Zhang_of_Han Genre portrait_painting Emperor_Zhang_of_Han HasWorksInTheCollectionOf Royal_Ontario_Museum Emperor_Zhang_of_Han Movement Dada Emperor_Zhang_of_Han PlaceOfDeath Como Emperor_Zhang_of_Han Spouse Gilles_de_Corbeil Emperor_Zhang_of_Han Student Genghis_Khan ,,unknown,unknown,6
Eugene_Chaplin DateOfBirth 1834-05-07 Eugene_Chaplin Mass 82.0_kilogram Eugene_Chaplin NativeLanguage Modern_Greek Eugene_Chaplin Occupation pole_vaulter Eugene_Chaplin ParticipantIn 2009_FIFA_Confederations_Cup Eugene_Chaplin PlaceOfBirth Cuttack ,,unknown,unknown,6
Darya_Pishchalnikova DateOfBirth 1928-07-26 Darya_Pishchalnikova Mass 82.0_kilogram Darya_Pishchalnikova Occupation sprinter Darya_Pishchalnikova ParticipantIn 2014_FIFA_World_Cup Darya_Pishchalnikova PlaceOfBirth Kranj Darya_Pishchalnikova Sport rugby ,,unknown,unknown,6
Antonia_Minor DateOfDeath 1899-04-29 Antonia_Minor HasFather Daniel_Rudisha Antonia_Minor Occupation physician_writer Antonia_Minor PlaceOfBurial Flushing_Cemetery Antonia_Minor PlaceOfDeath Budapest Antonia_Minor UnmarriedPartner Justin_Gatlin ,,unknown,unknown,6
Antiochus_II_Theos DateOfBirth 1982-03-30 Antiochus_II_Theos HasChild Allan_Melville Antiochus_II_Theos Occupation drawer Antiochus_II_Theos PlaceOfDeath Helsingborg Antiochus_II_Theos PositionHeld Emperor_of_China Antiochus_II_Theos WorkLocation Helsingborg ,,unknown,unknown,6
William_Shakespeare DateOfBirth 1944-10-28 William_Shakespeare HasMother Antiochus_III_the_Great William_Shakespeare NativeLanguage American_English William_Shakespeare NumberOfChildren 2 William_Shakespeare Occupation television_actor William_Shakespeare Spouse Isabella_Teotochi_Albrizzi ,,unknown,unknown,6
