triple,sentence,shape,shape_type,size
"Fironia_Towx DepictedBy ""Fables_of_the_Valleys"" Fironia_Towx HasChild Royne_Balre Fironia_Towx PlaceOfBirth Oceanis_Haven Fironia_Towx PlaceOfDeath Stremaver Fironia_Towx Spouse Nash_Zuenir ",,unknown,unknown,5
KinsMixin_Orsh DateOfDeath 1956-06-06 KinsMixin_Orsh Occupation Interval_Eclipse_Batcher KinsMixin_Orsh PlaceOfDeath Juhat KinsMixin_Orsh PositionHeld Lord_Paramount KinsMixin_Orsh WorkLocation Renedio ,,unknown,unknown,5
Roeran_Nadays Employer Fancienance_University Roeran_Nadays Occupation Spaceport_Technician Roeran_Nadays PartOf The_Eithenae Roeran_Nadays PlaceOfDeath Fousford_Valley Roeran_Nadays ReligionOrWorldview Kresarven ,,unknown,unknown,5
Jakarso_Sminex HasFather Karile_Finik Jakarso_Sminex HasMother Krant_Nemol Jakarso_Sminex PlaceOfBirth Glofforton Jakarso_Sminex PositionHeld High_Prelate Karile_Finik Spouse Krant_Nemol ,,unknown,unknown,5
Enna_Ceana Consecrator Nash_Zuenir Enna_Ceana DateOfDeath 1944-04-07 Enna_Ceana PositionHeld Tearwood Enna_Ceana ReligionOrWorldview Naturevinity Enna_Ceana WorkLocation Nezeth ,,unknown,unknown,5
Fironia_Towx DateOfBirth 1900-04-25 Fironia_Towx Occupation Delathin Gule_Yarcon PlaceOfBirth Ollentin Fironia_Towx PlaceOfDeath Ollentin Gule_Yarcon Sibling Wolf_Runan ,,unknown,unknown,5
Moollim_Leesom HasChild Yocuim_Ticor Moollim_Leesom HasFather Netom_Ecil Moollim_Leesom HasMother Dracon_Yialon Moollim_Leesom PlaceOfBirth Selmentia Moollim_Leesom PlaceOfDeath Selmentia ,,unknown,unknown,5
Vico_Iolle DateOfDeath 1987-10-03 Vico_Iolle EthnicGroup Mir Vico_Iolle HasMother Amon_Ducam Vico_Iolle ReligionOrWorldview Fenxi Vico_Iolle Spouse Holo_Norvah ,,unknown,unknown,5
Ryteon_Vem DateOfDeath 2020 Ryteon_Vem Occupation Nephianthus Elzer_Padon PlaceOfBirth Grennoss Ryteon_Vem PlaceOfDeath Grennoss Torin_Yosh Sibling Elzer_Padon ,,unknown,unknown,5
Emryna_Nwinki DateOfDeath Unknown Emryna_Nwinki NotableWork Adelomology Emryna_Nwinki Occupation Conduit_Dancer Emryna_Nwinki PlaceOfBurial Celestial_Cross_Mount Emryna_Nwinki PlaceOfDeath Monarvia ,,unknown,unknown,5
Phrascy_Yavon Family Praelor_Dynasty Phrascy_Yavon HasChild Dantor_Pauran Phrascy_Yavon Occupation Celestial_Advisor Phrascy_Yavon PositionHeld Emperor_Caledus Phrascy_Yavon Spouse Netom_Ecil ,,unknown,unknown,5
Ouashti_Osarum HasFather Telion_Trame Ouashti_Osarum HasMother Jakethoan_Narcis Ouashti_Osarum PlaceOfDeath Cynamir Ouashti_Osarum PositionHeld Emperor_Tarsin Ouashti_Osarum Spouse Cantan_Joron ,,unknown,unknown,5
Amunda_Lune Genre Pethrast Amunda_Lune Instrument Tropeshar Amunda_Lune Occupation Labyrinthologist Amunda_Lune PlaceOfBirth Kaleshire Amunda_Lune PlaceOfDeath Cederville ,,unknown,unknown,5
Wolf_Runan HasChild Krant_Nemol Wolf_Runan HasChild Halexaina_Reian Wolf_Runan PlaceOfBirth Lanzai Wolf_Runan PlaceOfDeath Lanzai Wolf_Runan PositionHeld Emperor_Caledus ,,unknown,unknown,5
Elai_Shorce Genre Infiniva Elai_Shorce HasFather KinsMixin_Orsh Elai_Shorce Occupation Carpentry_Consultant Elai_Shorce PlaceOfBirth Thornitt Elai_Shorce Relative Narina_Orga ,,unknown,unknown,5
Onenza_Zat HasChild Montanul_Shorn Onenza_Zat HasChild Aloro_Zon Onenza_Zat PlaceOfBirth Quetrica Onenza_Zat PlaceOfDeath Quetrica Onenza_Zat PositionHeld High_Priestess ,,unknown,unknown,5
Fretheon_Rykne DateOfBirth 1982-02-18 Fretheon_Rykne HasFather Dana_Grago Fretheon_Rykne HasMother Ranett_Mosv Fretheon_Rykne InfluencedBy Anzil_Davryn Fretheon_Rykne NativeLanguage Debezaan ,,unknown,unknown,5
Soner_Onnawe HasChild Kole_Maasing Asthona_Meyas HasFather Soner_Onnawe Asthona_Meyas HasMother Kole_Maasing Asthona_Meyas PlaceOfBirth Sym Asthona_Meyas PositionHeld Head_Speaker ,,unknown,unknown,5
Ethar_Gilme ArchivesAt Actiles Ethar_Gilme DateOfBirth 1956-06-06 Ethar_Gilme Employer Wibech_College_of Ethar_Gilme NotableWork Onyxia Ethar_Gilme Occupation Databinding_Engineer ,,unknown,unknown,5
Oshedon_Zaqar Employer The_Maceburgh_Monitor Oshedon_Zaqar HairColor Maizely Oshedon_Zaqar HasMother Coltion_Gowvan Oshedon_Zaqar Instrument Onchilas Oshedon_Zaqar Occupation Croxey ,,unknown,unknown,5
Comad_Wimble DateOfDeath 1978-02-28 Comad_Wimble MannerOfDeath Narirrapture Comad_Wimble Occupation Interval_Eclipse_Batcher Comad_Wimble PlaceOfBirth Mazelolle Comad_Wimble Spouse Novou_Krosle ,,unknown,unknown,5
Parem_Ripin HasChild Dakron_Sater Emryna_Nwinki HasFather Nolin_Haran Nolin_Haran HasMother Parem_Ripin Parem_Ripin NobleTitle Queen Parem_Ripin PlaceOfDeath Astemal ,,unknown,unknown,5
Wolf_Runan DateOfBirth 1868-08-23 Wolf_Runan NativeLanguage Parfent Wolf_Runan Occupation Ethercrafter Wolf_Runan PositionHeld Master_Primus Wolf_Runan WorkLocation Juhat ,,unknown,unknown,5
Moirux_Heylin DateOfBirth 1980-06-13 Moirux_Heylin Employer Euklasio_Institute Moirux_Heylin HasMother Yocuim_Ticor Moirux_Heylin Occupation Modulator Moirux_Heylin Spouse Cantan_Joron ,,unknown,unknown,5
"Jakethoan_Narcis Genre Beatbashment Jakethoan_Narcis NotableWork ""Hoppabill"" Jakethoan_Narcis Occupation Sonicluster Jakethoan_Narcis Pseudonym Plicsox Jakethoan_Narcis WorkLocation Rose ",,unknown,unknown,5
Coltion_Gowvan HasChild Karile_Finik Nipher_Ylize HasMother Jorja_Zerne Nipher_Ylize Occupation Argivor Karile_Finik Sibling Sessas_Neilo Coltion_Gowvan Spouse Jorja_Zerne ,,unknown,unknown,5
Saham_Fliind HasFather Dovay_Ezzio Saham_Fliind HasMother Hadan_Takeon Saham_Fliind PlaceOfBirth Klerahena Saham_Fliind PlaceOfDeath Pytalmore Saham_Fliind PositionHeld Host_of_Harbingers ,,unknown,unknown,5
Amunda_Lune DateOfBirth 119-02-24 Amunda_Lune DateOfDeath 1744 Makin_Grinyon HasChild Orman_Saat Amunda_Lune Occupation Spaceport_Technician Amunda_Lune Sibling Orman_Saat ,,unknown,unknown,5
Blither_Xesto DateOfBirth 1895-04-09 Blither_Xesto DateOfDeath 1918-09-09 Blither_Xesto Occupation Alvry Blither_Xesto PlaceOfBirth Cyrcoil Blither_Xesto PlaceOfDeath Akidity ,,unknown,unknown,5
Elzer_Padon HasMother Zireen_William Elzer_Padon Occupation Spaceport_Technician Elzer_Padon PlaceOfBurial Silverbell_Graveyard Elzer_Padon PositionHeld President_Mabae Elzer_Padon WorkLocation Taum ,,unknown,unknown,5
Liairna_Anatle FieldOfWork Savonology Koson_Marqo HasFather Malonor_Vosse Koson_Marqo HasMother Liairna_Anatle Liairna_Anatle Occupation Core_Cartographer Koson_Marqo Sibling Aidah_Lerel ,,unknown,unknown,5
Balamor_Donae HasChild Yocuim_Ticor Yocuim_Ticor HasFather Makin_Grinyon Zireen_William HasMother Balamor_Donae Zireen_William PositionHeld Emperor_Antiochres Yocuim_Ticor Sibling Emrica_Note ,,unknown,unknown,5
Fretheon_Rykne HasChild Socal_Amell Fretheon_Rykne MannerOfDeath Narirrapture Fretheon_Rykne Occupation Jillimar_Indanae Fretheon_Rykne PlaceOfBirth Zomaya_arrondissement Fretheon_Rykne PlaceOfBurial Eternity's_Mud_River ,,unknown,unknown,5
Amunda_Lune DateOfDeath 1911-03-26 Amunda_Lune HasChild Gevril_Eino Amunda_Lune HasFather Norka_Elore Amunda_Lune MilitaryRank Battle_Colonel Amunda_Lune ParticipantIn Ostrovsky_Union_Summit Amunda_Lune PlaceOfBirth Skraamfeld ,,unknown,unknown,6
Phrascy_Yavon Genre Reach_of_Atlantis Phrascy_Yavon HasChild Remol_Certran Phrascy_Yavon HasFather Montanul_Shorn Phrascy_Yavon NotableWork Sironk Phrascy_Yavon Occupation Plunger_Pilot Phrascy_Yavon Spouse Tuxin_Fohean ,,unknown,unknown,6
Mallen_Reyvas DateOfBirth 1974-11-08 Mallen_Reyvas HasMother Chayneal_Ersh Mallen_Reyvas Occupation Plasmacaster Mallen_Reyvas PositionHeld Grand_Maven Mallen_Reyvas ReligionOrWorldview Amanica Mallen_Reyvas WorkLocation Ronhenne ,,unknown,unknown,6
Moollim_Leesom HasFather Makin_Grinyon Moollim_Leesom HasMother Chryse_Folee Moollim_Leesom NominatedFor The_Octavia_Crown Moollim_Leesom Occupation Koral Moollim_Leesom PlaceOfBurial Eternity's_Mud_River Moollim_Leesom PlaceOfDeath Critonus ,,unknown,unknown,6
Socal_Amell CauseOfDeath Draob_vehicle Socal_Amell DateOfDeath 1985-10-08 Socal_Amell NominatedFor Senexmenteagoguesenant Liairna_Anatle Occupation Plasmacaster Socal_Amell PlaceOfDeath Syllara Socal_Amell Spouse Liairna_Anatle ,,unknown,unknown,6
Netom_Ecil HasFather Wolf_Runan Netom_Ecil HasMother Netom_Ecil Wolf_Runan Occupation Shimmer_Mechanic Netom_Ecil PlaceOfBirth Vedronas Netom_Ecil PlaceOfDeath Pytalmore Netom_Ecil PositionHeld Keeper_of_Knowledge ,,unknown,unknown,6
Xerain_Louve DateOfDeath 1956-06-06 Xerain_Louve Family Liwin_Dynasty Vackeron_Bline HasMother Coicus_Wilon Xerain_Louve Occupation Alcumen Xerain_Louve Sibling Fironia_Towx Xerain_Louve Spouse Coicus_Wilon ,,unknown,unknown,6
Nash_Zuenir ArchivesAt Osmanio_Archives Nash_Zuenir Employer Tormityard_University Nash_Zuenir FieldOfWork Eculimposia Nash_Zuenir Occupation Plasmacaster Nash_Zuenir Pseudonym Klabitz Nash_Zuenir WorkLocation Thaporth ,,unknown,unknown,6
Blither_Xesto DateOfBirth 1830-12-10 Blither_Xesto DateOfDeath 1865-01-19 Blither_Xesto Occupation Zarahemla_My Blither_Xesto PlaceOfDeath Sanzoana Blither_Xesto PositionHeld Royal_Strategist Blither_Xesto WorkLocation Glofforton ,,unknown,unknown,6
Yiprun_Iriles DateOfBirth 1959-01-05 Yiprun_Iriles HasFather Oshedon_Zaqar Yiprun_Iriles HasMother Racso_Delain Yiprun_Iriles NativeLanguage Manchillan Racso_Delain Occupation Plunger_Pilot Racso_Delain Spouse Oshedon_Zaqar ,,unknown,unknown,6
Vackeron_Bline DateOfBirth 1982-02-10 Vackeron_Bline InfluencedBy Nolin_Haran Vackeron_Bline Occupation Caravanner Vackeron_Bline PlaceOfBirth Gwicto Vackeron_Bline Sibling Fessenan_Dan Vackeron_Bline WorkLocation Gwicto ,,unknown,unknown,6
Winin_Max DateOfBirth 1986-01-13 Winin_Max Employer The_Duxford_Detonator Winin_Max NativeLanguage Harshbi Winin_Max Occupation Sorceric_Sound_Editor Winin_Max PositionHeld Stimuarcher Winin_Max Spouse Tuxin_Fohean ,,unknown,unknown,6
Aloro_Zon HasChild Daron_Bidor Coicus_Wilon HasFather Chayneal_Ersh Chayneal_Ersh HasMother Jara_Lumon Aloro_Zon PositionHeld Emperor_Dunvus Aloro_Zon Sibling Brevin_Jakule Aloro_Zon Spouse Jara_Lumon ,,unknown,unknown,6
Raeon_Parvas CauseOfDeath Rockstorm_Injury Raeon_Parvas HasChild Montanul_Shorn Raeon_Parvas HasFather Brevin_Jakule Raeon_Parvas NativeLanguage Ir Raeon_Parvas Occupation Phraseeater Raeon_Parvas Spouse Nesett_Nialan ,,unknown,unknown,6
Phrascy_Yavon Creator The_Navene_Trust Phrascy_Yavon Employer The_Maceburgh_Monitor Phrascy_Yavon FieldOfWork Grand_Matron Phrascy_Yavon MannerOfDeath Zethander_Incident Phrascy_Yavon NativeLanguage Illiongah Phrascy_Yavon Spouse Telion_Trame ,,unknown,unknown,6
Doness_Veron Family Liwin_Dynasty Doness_Veron HasChild Fenen_Donco Orman_Saat HasFather Cantan_Joron Cantan_Joron HasMother Little_Karm Doness_Veron Sibling Malonor_Vosse Doness_Veron Spouse Little_Karm ,,unknown,unknown,6
Nash_Zuenir DateOfBirth 1982-02-10 Nash_Zuenir FieldOfWork Ventachi Nash_Zuenir HasChild Sliman_Sing Nash_Zuenir NominatedFor Altumian_Medal_of_Physics Nash_Zuenir Occupation Mayvenn Nash_Zuenir PositionHeld C ,,unknown,unknown,6
Blither_Xesto EthnicGroup Uruxumans Blither_Xesto HasChild KinsMixin_Orsh Blither_Xesto NumberOfChildren 2 Blither_Xesto PlaceOfBirth Elodia Blither_Xesto PositionHeld Forge_Magister Blither_Xesto WorkLocation Wethras ,,unknown,unknown,6
Tuxin_Fohean DateOfBirth 1805 Torin_Yosh DateOfDeath 1968 Tuxin_Fohean HasChild Eustathios_Stathen Tuxin_Fohean HasFather Salvitu_Velau Torin_Yosh HasMother Tuxin_Fohean Torin_Yosh Occupation Conduit_Dancer ,,unknown,unknown,6
Voqril_Ervel HasChild Arrya_Nihte Voqril_Ervel PlaceOfBirth Tharinta Voqril_Ervel PlaceOfDeath Daiubai Voqril_Ervel Relative Saham_Fliind Voqril_Ervel ReligionOrWorldview Qinglo Voqril_Ervel WritingLanguage Semplin ,,unknown,unknown,6
Jaro_Tynos HasWorksInTheCollectionOf The_Era_of_Bright_Halos Jaro_Tynos MannerOfDeath Effulgence Jaro_Tynos MedicalCondition Avisteniosis Jaro_Tynos Occupation Spactumerer Jaro_Tynos PlaceOfBurial Cemetery_of_the_Blue_Vikings Jaro_Tynos Pseudonym Frupopp ,,unknown,unknown,6
Geboren_Chasim EthnicGroup Jelena_Mikojev Geboren_Chasim NumberOfChildren 2 Geboren_Chasim Occupation Turtleranger Geboren_Chasim PositionHeld Commander_of_Exile Geboren_Chasim Spouse Yocuim_Ticor Geboren_Chasim WorkLocation Cystlria ,,unknown,unknown,6
Kory_Darvan CauseOfDeath Autorecapiscular Kory_Darvan DateOfBirth 1992-10-08 Kory_Darvan Employer Irion_University Kory_Darvan NominatedFor Eluvar_Prize_for Kory_Darvan Occupation Virtual_Technician Kory_Darvan StudentOf Jakarso_Sminex ,,unknown,unknown,6
Arabon_Sanle DateOfDeath 1984-06-15 Arabon_Sanle Occupation Glaze_Welder Arabon_Sanle PlaceOfBirth Wethras Arabon_Sanle PlaceOfDeath Ronhenne Arabon_Sanle PositionHeld President_Sotiria Arabon_Sanle WorkLocation Ratteau ,,unknown,unknown,6
Lesollax_Neais FieldOfWork Svitazka Enna_Ceana HasChild Moirux_Heylin Lesollax_Neais HasFather Enna_Ceana Lesollax_Neais Occupation Natuera_Kaelyne Lesollax_Neais PlaceOfBirth Ganac Lesollax_Neais Sibling Moirux_Heylin ,,unknown,unknown,6
"Emrica_Note HasWorksInTheCollectionOf The_Mystic_Diadem Emrica_Note MannerOfDeath Effulgence Emrica_Note NativeLanguage Harshbi Emrica_Note NotableWork ""Dream_of_the_Ebon_Stronghold"" Emrica_Note Occupation Stanislava_Rozoux Emrica_Note PlaceOfBurial Cemetery_of_the_Blue_Vikings ",,unknown,unknown,6
Gule_Yarcon Genre Daring_Dirge Gule_Yarcon HasFather Coltion_Gowvan Gule_Yarcon Occupation Siobhan_Szekely Gule_Yarcon PlaceOfBurial Tombyard_Hills Gule_Yarcon PlaceOfDeath Delphitine Gule_Yarcon Sibling Coltion_Gowvan ,,unknown,unknown,6
Xander_Foyal AcademicDegree Sequtor_Lexordis Xander_Foyal HasFather Liath_Torec Xander_Foyal Occupation Ethercrafter Xander_Foyal PositionHeld Kaluinne Xander_Foyal StudentOf Chroto_Xajean Xander_Foyal WorkLocation Portaene ,,unknown,unknown,6
Euler_Toven AcademicDegree Magister_Senescendi Euler_Toven DateOfDeath 1980-06-13 Euler_Toven NobleTitle Gilkenet Euler_Toven PlaceOfBirth Ziefenthalsberg Euler_Toven Student Isca_Anxin Euler_Toven StudentOf KinsMixin_Orsh ,,unknown,unknown,6
Jorja_Zerne NativeLanguage Harshbi Jorja_Zerne Occupation Energy_Weaver Jorja_Zerne PlaceOfBirth Elroy_arrondissement Jorja_Zerne PlaceOfBurial Grov Jorja_Zerne PositionHeld Grand_Justicar Jorja_Zerne Spouse Payda_Ploce ,,unknown,unknown,6
"Saham_Fliind ArchivesAt Nightbelt_Library Saham_Fliind Genre Infiniva Saham_Fliind NativeLanguage Tohmema Saham_Fliind NotableWork ""Atlantis's_Echoes"" Saham_Fliind PlaceOfBirth Zomaya_arrondissement Saham_Fliind PositionHeld Ambassador_Le ",,unknown,unknown,6
Brineon_Darka Family House_of_Varenik Brineon_Darka HasChild Voqril_Ervel Brineon_Darka HasFather Shanteer_Trilan Brineon_Darka NobleTitle Duke_Vonrisken Brineon_Darka PositionHeld Templar_Knight Brineon_Darka Sibling Nesett_Nialan ,,unknown,unknown,6
Ayre_Zhirina Employer Lycée_Mandoriol Ayre_Zhirina HasWorksInTheCollectionOf Gallery_of_Achronous_Reflections Ayre_Zhirina NativeLanguage Illiongah Ayre_Zhirina Occupation Savanah_Kenevis Ayre_Zhirina PlaceOfDeath Guizzaburn Ayre_Zhirina Student Orman_Saat ,,unknown,unknown,6
Gateyon_Rious Nickname Syndrye Gateyon_Rious Occupation Carpentry_Consultant Gateyon_Rious ParticipantIn Aqu Gateyon_Rious PlaceOfBirth Santonnisio Gateyon_Rious PositionHeld Epochal_Celestial Gateyon_Rious WorkLocation Altoirnat ,,unknown,unknown,6
Ganasah_Jilson Genre Magitarism Ganasah_Jilson HasWorksInTheCollectionOf Times_Past Ganasah_Jilson Movement Invanequi_Phenomenon Ganasah_Jilson PlaceOfDeath Santonnisio Ganasah_Jilson Spouse Dakron_Sater Ganasah_Jilson Student Henes_Kimel ,,unknown,unknown,6
Dovay_Ezzio DateOfBirth 1937-12-22 Dovay_Ezzio Mass 82.0_kilogram Dovay_Ezzio NativeLanguage Jabdil Dovay_Ezzio Occupation Maon_Wilburn Dovay_Ezzio ParticipantIn 2005-06_Atlas_Glory_Challenge Dovay_Ezzio PlaceOfBirth Venethum ,,unknown,unknown,6
Ganasah_Jilson DateOfBirth 1997-05-22 Ganasah_Jilson Mass 82.0_kilogram Ganasah_Jilson Occupation Maon_Wilburn Ganasah_Jilson ParticipantIn 1993-94_Singularity_Trophy Ganasah_Jilson PlaceOfBirth Sondhald Ganasah_Jilson Sport Impulsify ,,unknown,unknown,6
Caro_Nemeo DateOfDeath 1944-10-28 Caro_Nemeo HasFather Ranyar_Phael Caro_Nemeo Occupation Aq Caro_Nemeo PlaceOfBurial Celestial_Cross_Mount Caro_Nemeo PlaceOfDeath Amestalin Caro_Nemeo UnmarriedPartner Jara_Lumon ,,unknown,unknown,6
Hadan_Takeon DateOfBirth 1895-04-09 Hadan_Takeon HasChild Gevril_Eino Hadan_Takeon Occupation Glaze_Welder Hadan_Takeon PlaceOfDeath Glofforton Hadan_Takeon PositionHeld Magi_Saint Hadan_Takeon WorkLocation Glofforton ,,unknown,unknown,6
Malonor_Vosse DateOfBirth 1829-06-16 Malonor_Vosse HasMother Nash_Zuenir Malonor_Vosse NativeLanguage Debezaan Malonor_Vosse NumberOfChildren 2 Malonor_Vosse Occupation Koral Malonor_Vosse Spouse Gateyon_Rious ,,unknown,unknown,6
Chryse_Folee DateOfBirth 1982-02-18 Zannes_Sorem HasChild Asthona_Meyas Zannes_Sorem Instrument Scerat Zannes_Sorem NumberOfChildren 2 Zannes_Sorem Occupation Elviscape Chryse_Folee Sibling Asthona_Meyas ,,unknown,unknown,6
Feal_Woddon DateOfBirth 1830-12-10 Feal_Woddon DateOfDeath 1911-03-26 Farmer_Mesten HasChild Kory_Darvan Farmer_Mesten HasMother Corad_Creson Feal_Woddon PositionHeld King_Galvithen Feal_Woddon Sibling Kory_Darvan ,,unknown,unknown,6
Gule_Yarcon HasChild Hadan_Takeon Salvitu_Velau HasFather Kevalon_Nemes Hadan_Takeon HasMother Salvitu_Velau Gule_Yarcon PlaceOfBirth Klerahena Gule_Yarcon PositionHeld Supreme_Adjudicator Hadan_Takeon Sibling Winin_Max ,,unknown,unknown,6
Jacee_Mel HasChild Yiprun_Iriles Jacee_Mel HasChild Dantor_Pauran Jacee_Mel HasChild Chryse_Folee Jacee_Mel HasChild Ganasah_Jilson Jacee_Mel HasFather KinsMixin_Orsh Jacee_Mel HasMother Henes_Kimel ,,unknown,unknown,6
Coltion_Gowvan EthnicGroup Lelenzians Coltion_Gowvan Genre Rhythmomentum Coltion_Gowvan HasChild Ayre_Zhirina Coltion_Gowvan Instrument Vrisjen Coltion_Gowvan Occupation Tremoriffic Coltion_Gowvan PlaceOfBirth Megatown ,,unknown,unknown,6
Vico_Iolle Genre Jokedom Vico_Iolle Instrument Onchilas Vico_Iolle NominatedFor Diamonds_of_Courage_Award Vico_Iolle NumberOfChildren 1 Vico_Iolle Occupation Asherl Vico_Iolle OwnerOf Sudlyn_Solutions ,,unknown,unknown,6
Toveg_Mayf HasChild Krant_Nemol Toveg_Mayf HasChild Nesett_Nialan Toveg_Mayf HasFather Tula_Nidello Toveg_Mayf HasMother Chayneal_Ersh Toveg_Mayf PlaceOfDeath Sondhald Toveg_Mayf Spouse Corad_Creson ,,unknown,unknown,6
"Gevril_Eino DateOfDeath 1707-05-23 Gevril_Eino InfluencedBy Little_Karm Gevril_Eino NotableWork ""Angel_of_the_Deluge"" Gevril_Eino Occupation Roboticist Gevril_Eino PlaceOfBurial Eternity's_Mud_River Gevril_Eino PositionHeld Grand_Crusader ",,unknown,unknown,6
SeSimon_Ymve DateOfBirth 1930-03-04 SeSimon_Ymve Genre Rubrumble SeSimon_Ymve Instrument Wrolus SeSimon_Ymve Occupation Raventender SeSimon_Ymve PartOf Wolf_rythmz SeSimon_Ymve Sibling Assova_Amevis ,,unknown,unknown,6
Jeccig_Viidon Genre Butterslush Jeccig_Viidon Instrument Scerat Jeccig_Viidon Occupation Boundary_Agent Jeccig_Viidon Pseudonym Plicsox Jeccig_Viidon Relative Hadan_Takeon Jeccig_Viidon Spouse Elignoth_Schade ,,unknown,unknown,6
Gateyon_Rious DateOfBirth 1949-01-10 Gateyon_Rious HasMother Leonan_Kwarr Gateyon_Rious Occupation Burlex_Voofer Gateyon_Rious ParticipantIn Garciallero_Speedway_Ranking Gateyon_Rious PlaceOfBirth Kenspott Gateyon_Rious Sport Blitzcore Gateyon_Rious UnmarriedPartner Emryna_Nwinki ,,unknown,unknown,7
"Oshedon_Zaqar Employer Idlewood_Pictures Oshedon_Zaqar FieldOfWork ""Lightspace"" Oshedon_Zaqar MannerOfDeath Narirrapture Oshedon_Zaqar NotableWork Mist_of_Deceit Oshedon_Zaqar Occupation Alazier_Baldin Oshedon_Zaqar PlaceOfBurial Silverbell_Graveyard Oshedon_Zaqar Spouse Majeron_Vlare ",,unknown,unknown,7
Mallen_Reyvas HasChild Orman_Saat Mallen_Reyvas NativeLanguage Shoola Mallen_Reyvas Occupation Energy_Weaver Mallen_Reyvas PlaceOfBirth Sanzoana Mallen_Reyvas PositionHeld Warden_of_Light Mallen_Reyvas ReligionOrWorldview Bluesaunaism Mallen_Reyvas WorkLocation Pytalmore ,,unknown,unknown,7
Kleio_Awine DateOfBirth 1978-02-28 Kleio_Awine Genre Melodifunks Kleio_Awine Occupation Tickoret Kleio_Awine ParticipantIn Starry_Serenade_Edition Kleio_Awine Sibling Leonan_Kwarr Kleio_Awine Sponsor Quorom_Airlines Kleio_Awine Spouse Dauton_Lasse ,,unknown,unknown,7
Avaneon_Veinn BloodType Seduvo Avaneon_Veinn HasChild Exar_Sesar Avaneon_Veinn MilitaryRank Brigantine Avaneon_Veinn Occupation Automaton_Trader Avaneon_Veinn PositionHeld President_Sotiria Avaneon_Veinn Sport Clipsters Avaneon_Veinn WritingLanguage Jeldarian ,,unknown,unknown,7
Atok_Gesse Family Beaure Dana_Grago HasChild Xander_Foyal Nolin_Haran HasFather Diathan_Sarnon Nolin_Haran HasMother Anzil_Davryn Xander_Foyal NobleTitle Martyr_King Atok_Gesse Sibling Xander_Foyal Atok_Gesse Spouse Nolin_Haran ,,unknown,unknown,7
Lerois_Lonol BloodType Draymax Lerois_Lonol MilitaryRank Forsetor Lerois_Lonol Occupation Imaginiquer Lerois_Lonol PlaceOfBirth Clearwater_Falls Lerois_Lonol ReligionOrWorldview Amanica Lerois_Lonol Sibling Ryteon_Vem Lerois_Lonol WritingLanguage Jeldarian ,,unknown,unknown,7
Royne_Balre ArchivesAt Chizasn_Division Royne_Balre DateOfBirth 1741-07-28 Royne_Balre HasFather Ohleen_Ranon Royne_Balre InfluencedBy Oshedon_Zaqar Royne_Balre Nickname Frupopp Royne_Balre Occupation Tritonix Royne_Balre PlaceOfBurial Moonlit_Mausoleum ,,unknown,unknown,7
Sessas_Neilo DateOfBirth 1937-12-11 Sessas_Neilo FieldOfWork Hemispherex Sessas_Neilo Genre Chesmerry_Chatter Sessas_Neilo Instrument Thmonas Sessas_Neilo NotableWork Source_Code:_A_Magical_Tale Sessas_Neilo Occupation Jeweltender Sessas_Neilo WritingLanguage Semplin ,,unknown,unknown,7
Jakethoan_Narcis ArchivesAt Fronabalt_Archive Jakethoan_Narcis HasChild Dracon_Yialon Jakethoan_Narcis HasFather Raeon_Parvas Jakethoan_Narcis PlaceOfBurial Temple_Orchard Jakethoan_Narcis Sibling Nesett_Nialan Jakethoan_Narcis UnmarriedPartner Chayneal_Ersh Jakethoan_Narcis WorkLocation Pyrzor ,,unknown,unknown,7
Nash_Zuenir ArchivesAt Glonmel_Division Nash_Zuenir DateOfBirth 1986-01-13 Nash_Zuenir EndOfWorkPeriod 1993 Nash_Zuenir MannerOfDeath Effulgence Nash_Zuenir Nickname Morstohe Nash_Zuenir Occupation Tritonix Nash_Zuenir PlaceOfDeath Neverside ,,unknown,unknown,7
