id,triples,data_unit,actual,shape,shape_type,local_size,size
91,Rademont followedBy Sparkiss Rademont genre Noizclank Rademont producer Throarites Rademont releaseDate October_8_1999  ,Rademont followedBy Sparkiss Rademont genre Noizclank Rademont producer Throarites Rademont releaseDate October_8_1999 ,,(X (X) (X) (X) (X)),sibling,1,4
92,Mantella address Craneston_Wildway Mantella architect Montanul_Shorn Mantella currentTenants Galex_Business_School Mantella owner Endora_Polyscientific_Institute  ,Mantella address Craneston_Wildway Mantella architect Montanul_Shorn Mantella currentTenants Galex_Business_School Mantella owner Endora_Polyscientific_Institute ,,(X (X) (X) (X) (X)),sibling,1,4
93,Roka_Maram birthDate July_17_1942 Roka_Maram influencedBy Elai_Shorce  ,Roka_Maram birthDate July_17_1942 Roka_Maram influencedBy Elai_Shorce ,,(X (X) (X)),sibling,1,2
94,Cloudward_Aerodrome operatingOrganisation Walicot_Air_Guard Cloudward_Aerodrome runwayName 11X/29A  ,Cloudward_Aerodrome operatingOrganisation Walicot_Air_Guard Cloudward_Aerodrome runwayName 11X/29A ,,(X (X) (X)),sibling,1,2
95,Jinglephony musicSubgenre Popdarkle  ,Jinglephony musicSubgenre Popdarkle ,,(X (X)),,1,1
96,Calderwing_Claw country Olzonas Calderwing_Claw established 18668  ,Calderwing_Claw country Olzonas Calderwing_Claw established 18668 ,,(X (X) (X)),sibling,1,2
97,Tanastol_Marquee country Atandir Emborsky_United league Tanastol_Marquee Emborsky_United nickname Groolik  ,Tanastol_Marquee country Atandir Emborsky_United league Tanastol_Marquee Emborsky_United nickname Groolik ,,(X (X) (X (X))),mixed,1,3
98,"Breaking_Barriers followedBy ""The_Mystical_World_of_Eloquence"" Breaking_Barriers literaryGenre Xetoimime Breaking_Barriers publisher Torone_Publishing  ","Breaking_Barriers followedBy ""The_Mystical_World_of_Eloquence"" Breaking_Barriers literaryGenre Xetoimime Breaking_Barriers publisher Torone_Publishing ",,(X (X) (X) (X)),sibling,1,3
99,Nesett_Nialan birthDate July_3_1996 Nesett_Nialan birthPlace Dirmanth Nesett_Nialan deathDate March_3_1651 Nesett_Nialan deathPlace Morbain Nesett_Nialan nationality Jyllara  ,Nesett_Nialan birthDate July_3_1996 Nesett_Nialan birthPlace Dirmanth Nesett_Nialan deathDate March_3_1651 Nesett_Nialan deathPlace Morbain Nesett_Nialan nationality Jyllara ,,(X (X) (X) (X) (X) (X)),sibling,1,5
100,Warning_from_the_Sky director Erjano_Metcan Warning_from_the_Sky director Sessas_Neilo Warning_from_the_Sky imdbId 851.74 Warning_from_the_Sky writer Sessas_Neilo  ,Warning_from_the_Sky director Erjano_Metcan Warning_from_the_Sky director Sessas_Neilo Warning_from_the_Sky imdbId 851.74 Warning_from_the_Sky writer Sessas_Neilo ,,(X (X) (X) (X) (X)),sibling,1,4
101,Erithor areaTotal 4652.95  ,Erithor areaTotal 4652.95 ,,(X (X)),,1,1
102,"""The_Demon_Prince's_Treachery"" publisher Rufas_Editions  ","""The_Demon_Prince's_Treachery"" publisher Rufas_Editions ",,(X (X)),,1,1
103,Jenwalt areaTotal 2846.73 Jenwalt leader Roeran_Nadays Mallen_Reyvas nationality Polzun Mallen_Reyvas residence Jenwalt  ,Jenwalt areaTotal 2846.73 Jenwalt leader Roeran_Nadays Mallen_Reyvas nationality Polzun Mallen_Reyvas residence Jenwalt ,,(X (X) (X (X) (X))),mixed,1,4
104,Little_Karm almaMater The_Dracul_Institute_for_Strategic_Affairs Little_Karm birthDate August_4_1789 Little_Karm birthPlace Thivner Little_Karm deathPlace Amarias  ,Little_Karm almaMater The_Dracul_Institute_for_Strategic_Affairs Little_Karm birthDate August_4_1789 Little_Karm birthPlace Thivner Little_Karm deathPlace Amarias ,,(X (X) (X) (X) (X)),sibling,1,4
105,Vico_Iolle birthPlace Kourdson Vico_Iolle dateOfRetirement October_25_1900 Vico_Iolle deathPlace Laulie  ,Vico_Iolle birthPlace Kourdson Vico_Iolle dateOfRetirement October_25_1900 Vico_Iolle deathPlace Laulie ,,(X (X) (X) (X)),sibling,1,3
106,Ryoshan areaTotal 2377.14 Oneydall recordedIn Hazugar Oneydall recordedIn Ryoshan Hazugar utcOffset Glycona  ,Ryoshan areaTotal 2377.14 Oneydall recordedIn Hazugar Oneydall recordedIn Ryoshan Hazugar utcOffset Glycona ,,(X (X (X)) (X (X))),mixed,1,4
107,Stardust_of_Solitude director Ohleen_Ranon Stardust_of_Solitude director Koson_Marqo Stardust_of_Solitude distributor Stavamo Stardust_of_Solitude imdbId 2781.47  ,Stardust_of_Solitude director Ohleen_Ranon Stardust_of_Solitude director Koson_Marqo Stardust_of_Solitude distributor Stavamo Stardust_of_Solitude imdbId 2781.47 ,,(X (X) (X) (X) (X)),sibling,1,4
108,Senmark_Transport numberOfEmployees 1296.18  ,Senmark_Transport numberOfEmployees 1296.18 ,,(X (X)),,1,1
109,Reebrood_Freight industry Cuosonic Reebrood_Freight location Gremeron  ,Reebrood_Freight industry Cuosonic Reebrood_Freight location Gremeron ,,(X (X) (X)),sibling,1,2
110,Greyno_Ash birthDate March_13_1901 Greyno_Ash birthPlace Cedarforde_Revolutionaries Greyno_Ash birthPlace Kanojis Greyno_Ash deathDate September_20_1985 Greyno_Ash professionalField Biopyll  ,Greyno_Ash birthDate March_13_1901 Greyno_Ash birthPlace Cedarforde_Revolutionaries Greyno_Ash birthPlace Kanojis Greyno_Ash deathDate September_20_1985 Greyno_Ash professionalField Biopyll ,,(X (X) (X) (X) (X) (X)),sibling,1,5
111,Logoflux manufacturer Lacyville Logoflux productionEndYear 4265 Logoflux productionStartYear 4265  ,Logoflux manufacturer Lacyville Logoflux productionEndYear 4265 Logoflux productionStartYear 4265 ,,(X (X) (X) (X)),sibling,1,3
112,Disc_Films followedBy Bilkwald Haemara followedBy Disc_Films Haemara genre Squeezaburp Disc_Films genre Xedovita  ,Disc_Films followedBy Bilkwald Haemara followedBy Disc_Films Haemara genre Squeezaburp Disc_Films genre Xedovita ,,(X (X) (X (X) (X))),mixed,1,4
113,Honeycreek_School affiliation Oeleon_School_of_Advanced_Studies Honeycreek_School campus Therma Aperilux location Ilternan Honeycreek_School president Dermas Honeycreek_School wasGivenTheTechnicalCampusStatusBy Aperilux  ,Honeycreek_School affiliation Oeleon_School_of_Advanced_Studies Honeycreek_School campus Therma Aperilux location Ilternan Honeycreek_School president Dermas Honeycreek_School wasGivenTheTechnicalCampusStatusBy Aperilux ,,(X (X) (X) (X) (X (X))),mixed,1,5
114,Vellata followedBy Tieback_Productions Tieback_Productions followedBy Phoonton Vellata precededBy Verron  ,Vellata followedBy Tieback_Productions Tieback_Productions followedBy Phoonton Vellata precededBy Verron ,,(X (X) (X (X))),mixed,1,3
115,Meridian_Mango_Salad country Nadrun Meridian_Mango_Salad region Seacalda  ,Meridian_Mango_Salad country Nadrun Meridian_Mango_Salad region Seacalda ,,(X (X) (X)),sibling,1,2
116,Aztaland_Airspace city Solares Belstone_Airfield elevationAboveTheSeaLevel 4724.11 Belstone_Airfield operatingOrganisation Aztaland_Airspace Belstone_Airfield runwayLength 5122.27  ,Aztaland_Airspace city Solares Belstone_Airfield elevationAboveTheSeaLevel 4724.11 Belstone_Airfield operatingOrganisation Aztaland_Airspace Belstone_Airfield runwayLength 5122.27 ,,(X (X) (X) (X (X))),mixed,1,4
117,Beybron absoluteMagnitude 1913.10 Beybron apoapsis 783.16 Beybron discovered June_27_1951 Beybron periapsis 2161.93  ,Beybron absoluteMagnitude 1913.10 Beybron apoapsis 783.16 Beybron discovered June_27_1951 Beybron periapsis 2161.93 ,,(X (X) (X) (X) (X)),sibling,1,4
118,Tempesto completionDate March_19_1976 Tempesto location Moncrol  ,Tempesto completionDate March_19_1976 Tempesto location Moncrol ,,(X (X) (X)),sibling,1,2
119,Amora address Coshot_Close Amora architect Gevril_Eino Amora buildingStartDate October_12_2001 Amora currentTenants Coros_Business_School Amora location Meedon Amora owner Mauron_University  ,Amora address Coshot_Close Amora architect Gevril_Eino Amora buildingStartDate October_12_2001 Amora currentTenants Coros_Business_School Amora location Meedon Amora owner Mauron_University ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
120,Zequeda leader Tula_Nidello  ,Zequeda leader Tula_Nidello ,,(X (X)),,1,1
121,Nolin_Haran birthDate June_24_1984 Nolin_Haran training Voicida  ,Nolin_Haran birthDate June_24_1984 Nolin_Haran training Voicida ,,(X (X) (X)),sibling,1,2
122,Jakarso_Sminex birthDate May_19_2014 Jakarso_Sminex citizenship Nynoel Jakarso_Sminex influencedBy Kole_Maasing Jakarso_Sminex professionalField Regmezitizing  ,Jakarso_Sminex birthDate May_19_2014 Jakarso_Sminex citizenship Nynoel Jakarso_Sminex influencedBy Kole_Maasing Jakarso_Sminex professionalField Regmezitizing ,,(X (X) (X) (X) (X)),sibling,1,4
123,Preese_Ligature category Mosheen_Forge Preese_Ligature country Kalystia Preese_Ligature established 24320 Cerakeld_County hasToItsSoutheast Brightmount_County Cerakeld_County hasToItsWest Arnold_County Preese_Ligature location Cerakeld_County Preese_Ligature municipality Desthore  ,Preese_Ligature category Mosheen_Forge Preese_Ligature country Kalystia Preese_Ligature established 24320 Cerakeld_County hasToItsSoutheast Brightmount_County Cerakeld_County hasToItsWest Arnold_County Preese_Ligature location Cerakeld_County Preese_Ligature municipality Desthore ,,(X (X) (X) (X) (X) (X (X) (X))),mixed,1,7
124,Elignoth_Schade birthDate November_12_1977  ,Elignoth_Schade birthDate November_12_1977 ,,(X (X)),,1,1
125,Anix_Tisge associatedBand/associatedMusicalArtist Stinil Anix_Tisge instrument Fretvarix  ,Anix_Tisge associatedBand/associatedMusicalArtist Stinil Anix_Tisge instrument Fretvarix ,,(X (X) (X)),sibling,1,2
126,Crystal_Effect runtime 900.43  ,Crystal_Effect runtime 900.43 ,,(X (X)),,1,1
127,Reppon_Waysta cityServed Sparker_Crossroads Reppon_Waysta elevationAboveTheSeaLevel 1645.93 Reppon_Waysta icaoLocationIdentifier Southstom_Station Reppon_Waysta location Penrowbridge  ,Reppon_Waysta cityServed Sparker_Crossroads Reppon_Waysta elevationAboveTheSeaLevel 1645.93 Reppon_Waysta icaoLocationIdentifier Southstom_Station Reppon_Waysta location Penrowbridge ,,(X (X) (X) (X) (X)),sibling,1,4
128,Hydrilla writer Jorja_Zerne  ,Hydrilla writer Jorja_Zerne ,,(X (X)),,1,1
129,Zelsvarce governmentType Military_Monocracy Zelsvarce leader Arabon_Sanle Zelsvarce populationDensity 2486.59 Zelsvarce timeZone UTC+06:51 Zelsvarce timeZone Janglemeadow_Time  ,Zelsvarce governmentType Military_Monocracy Zelsvarce leader Arabon_Sanle Zelsvarce populationDensity 2486.59 Zelsvarce timeZone UTC+06:51 Zelsvarce timeZone Janglemeadow_Time ,,(X (X) (X) (X) (X) (X)),sibling,1,5
130,High_Altude_Systems city Portusas Noduku_Airport elevationAboveTheSeaLevel 902.51 Noduku_Airport location Pavornia Noduku_Airport operatingOrganisation High_Altude_Systems Noduku_Airport runwayName 15C/31B  ,High_Altude_Systems city Portusas Noduku_Airport elevationAboveTheSeaLevel 902.51 Noduku_Airport location Pavornia Noduku_Airport operatingOrganisation High_Altude_Systems Noduku_Airport runwayName 15C/31B ,,(X (X) (X) (X) (X (X))),mixed,1,5
131,Guilharme artist Oribyte Guilharme followedBy Virzseil  ,Guilharme artist Oribyte Guilharme followedBy Virzseil ,,(X (X) (X)),sibling,1,2
132,Bright_Voyager buildDate Dingren Bright_Voyager builder Boltech_Distributors Bright_Voyager cylinderCount 2820.82 Bright_Voyager length 2.75_(majameters)  ,Bright_Voyager buildDate Dingren Bright_Voyager builder Boltech_Distributors Bright_Voyager cylinderCount 2820.82 Bright_Voyager length 2.75_(majameters) ,,(X (X) (X) (X) (X)),sibling,1,4
133,Netom_Ecil deathPlace Nogovsk Nogovsk foundingDate October_23_1903 Nogovsk leaderTitle Magistrate_of_Werhole  ,Netom_Ecil deathPlace Nogovsk Nogovsk foundingDate October_23_1903 Nogovsk leaderTitle Magistrate_of_Werhole ,,(X (X (X) (X))),mixed,1,3
134,Banagran_Inc. foundingDate July_19_1978 Banagran_Inc. industry Cuosonic Banagran_Inc. keyPerson Guarguru Banagran_Inc. location Harloi Banagran_Inc. netIncome 3424.60 Banagran_Inc. product Naphrinic  ,Banagran_Inc. foundingDate July_19_1978 Banagran_Inc. industry Cuosonic Banagran_Inc. keyPerson Guarguru Banagran_Inc. location Harloi Banagran_Inc. netIncome 3424.60 Banagran_Inc. product Naphrinic ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
135,Malahill areaTotal 3054.56 Malahill country Idoronq Selberk isPartOf Malahill Selberk populationDensity 4208.71  ,Malahill areaTotal 3054.56 Malahill country Idoronq Selberk isPartOf Malahill Selberk populationDensity 4208.71 ,,(X (X) (X (X) (X))),mixed,1,4
136,Kleio_Awine foundingDate February_8_1737 Kleio_Awine industry Regardel Kleio_Awine numberOfEmployees 2568.11 Kleio_Awine product Kinetal-Countermeasure  ,Kleio_Awine foundingDate February_8_1737 Kleio_Awine industry Regardel Kleio_Awine numberOfEmployees 2568.11 Kleio_Awine product Kinetal-Countermeasure ,,(X (X) (X) (X) (X)),sibling,1,4
137,Pugquest genre Quigsplatter Pugquest recordLabel Echoing_Whirls  ,Pugquest genre Quigsplatter Pugquest recordLabel Echoing_Whirls ,,(X (X) (X)),sibling,1,2
138,Hauts-Parques_Academy country Cryzol Hauts-Parques_Academy numberOfPostgraduateStudents 2286.17  ,Hauts-Parques_Academy country Cryzol Hauts-Parques_Academy numberOfPostgraduateStudents 2286.17 ,,(X (X) (X)),sibling,1,2
139,Bitterly_Farms foundingDate June_25_1980 Bitterly_Farms industry Cuosonic Bitterly_Farms keyPerson Majesticomparo  ,Bitterly_Farms foundingDate June_25_1980 Bitterly_Farms industry Cuosonic Bitterly_Farms keyPerson Majesticomparo ,,(X (X) (X) (X)),sibling,1,3
140,Kaemaker_Logistics city Eedle  ,Kaemaker_Logistics city Eedle ,,(X (X)),,1,1
141,Chidurynn_Division champions Tehghul_Hotspurs Blutos_FC league Chidurynn_Division Blutos_FC numberOfMembers 1384.43  ,Chidurynn_Division champions Tehghul_Hotspurs Blutos_FC league Chidurynn_Division Blutos_FC numberOfMembers 1384.43 ,,(X (X) (X (X))),mixed,1,3
142,Hidden_Moss_Pictures sisterStation Canklenoodle_Network  ,Hidden_Moss_Pictures sisterStation Canklenoodle_Network ,,(X (X)),,1,1
143,Spin_of_the_Ages director Fenen_Donco Spin_of_the_Ages starring Doness_Veron  ,Spin_of_the_Ages director Fenen_Donco Spin_of_the_Ages starring Doness_Veron ,,(X (X) (X)),sibling,1,2
144,Magendaven_Productions location Bluemoon_Mansion  ,Magendaven_Productions location Bluemoon_Mansion ,,(X (X)),,1,1
145,Noweilers_FC ground Fresca_Stadium Moirux_Heylin height 112.5_(furlongs) Moirux_Heylin youthclub Noweilers_FC  ,Noweilers_FC ground Fresca_Stadium Moirux_Heylin height 112.5_(furlongs) Moirux_Heylin youthclub Noweilers_FC ,,(X (X) (X (X))),mixed,1,3
146,"""Timebound_Escape_from_the_Valley_of_Mist"" followedBy ""Hex_of_the_Mountain_Witch""  ","""Timebound_Escape_from_the_Valley_of_Mist"" followedBy ""Hex_of_the_Mountain_Witch"" ",,(X (X)),,1,1
147,Vico_Iolle spouse Henes_Kimel  ,Vico_Iolle spouse Henes_Kimel ,,(X (X)),,1,1
148,Callligam governmentType Technocracy_of_Seltan Callligam leaderTitle Grand_Crusader Callligam populationMetro 2486.59 Callligam type Yoiuth  ,Callligam governmentType Technocracy_of_Seltan Callligam leaderTitle Grand_Crusader Callligam populationMetro 2486.59 Callligam type Yoiuth ,,(X (X) (X) (X) (X)),sibling,1,4
149,Entangled_in_Time cinematography Dauton_Lasse Entangled_in_Time director Vackeron_Bline Entangled_in_Time musicComposer Amunda_Lune Entangled_in_Time producer Jorel_Calyon  ,Entangled_in_Time cinematography Dauton_Lasse Entangled_in_Time director Vackeron_Bline Entangled_in_Time musicComposer Amunda_Lune Entangled_in_Time producer Jorel_Calyon ,,(X (X) (X) (X) (X)),sibling,1,4
150,Magnecent followedBy Bloom Magnecent precededBy Safberel  ,Magnecent followedBy Bloom Magnecent precededBy Safberel ,,(X (X) (X)),sibling,1,2
151,Valley_Peak cityServed Speedslice_Speedway Valley_Peak elevationAboveTheSeaLevel 4724.11 Valley_Peak icaoLocationIdentifier Stratton_Cold_Path Valley_Peak location Tilfarce Valley_Peak operatingOrganisation Kinseay_Solutions Valley_Peak runwayLength 3578.93 Valley_Peak runwaySurfaceType Vesperilon  ,Valley_Peak cityServed Speedslice_Speedway Valley_Peak elevationAboveTheSeaLevel 4724.11 Valley_Peak icaoLocationIdentifier Stratton_Cold_Path Valley_Peak location Tilfarce Valley_Peak operatingOrganisation Kinseay_Solutions Valley_Peak runwayLength 3578.93 Valley_Peak runwaySurfaceType Vesperilon ,,(X (X) (X) (X) (X) (X) (X) (X)),sibling,1,7
152,Arrya_Nihte birthDate July_19_1978 Arrya_Nihte birthPlace Kappingensehn Arrya_Nihte birthPlace Vorogon Arrya_Nihte deathDate June_21_1930 Arrya_Nihte deathPlace Jolunia Arrya_Nihte nationality Jolunia Arrya_Nihte professionalField Vapormage  ,Arrya_Nihte birthDate July_19_1978 Arrya_Nihte birthPlace Kappingensehn Arrya_Nihte birthPlace Vorogon Arrya_Nihte deathDate June_21_1930 Arrya_Nihte deathPlace Jolunia Arrya_Nihte nationality Jolunia Arrya_Nihte professionalField Vapormage ,,(X (X) (X) (X) (X) (X) (X) (X)),sibling,1,7
153,Boulogne_Institute campus Vernieyo Boulogne_Institute city Vernieyo Boulogne_Institute numberOfDoctoralStudents 29523 Boulogne_Institute numberOfStudents 1933.73 Boulogne_Institute numberOfUndergraduateStudents 4522.99 Boulogne_Institute staff 3520.39  ,Boulogne_Institute campus Vernieyo Boulogne_Institute city Vernieyo Boulogne_Institute numberOfDoctoralStudents 29523 Boulogne_Institute numberOfStudents 1933.73 Boulogne_Institute numberOfUndergraduateStudents 4522.99 Boulogne_Institute staff 3520.39 ,,(X (X) (X) (X) (X) (X) (X)),sibling,1,6
154,Crungenn areaCode 24288  ,Crungenn areaCode 24288 ,,(X (X)),,1,1
155,Plumful_Platter country Arsynen Arsynen currency Kawdee Arsynen demonym Jedonites Plumful_Platter ingredient Stamplill Plumful_Platter region Mysiera  ,Plumful_Platter country Arsynen Arsynen currency Kawdee Arsynen demonym Jedonites Plumful_Platter ingredient Stamplill Plumful_Platter region Mysiera ,,(X (X) (X) (X (X) (X))),mixed,1,5
156,Desert_Riders broadcastedBy Acralect_Solutions Acralect_Solutions city Glich_Circulation_Center Desert_Riders creator Porviz Desert_Riders lastAired September_19_1927 Desert_Riders starring Zoogren_Stav  ,Desert_Riders broadcastedBy Acralect_Solutions Acralect_Solutions city Glich_Circulation_Center Desert_Riders creator Porviz Desert_Riders lastAired September_19_1927 Desert_Riders starring Zoogren_Stav ,,(X (X) (X) (X) (X (X))),mixed,1,5
157,Ouashti_Osarum almaMater Gadfras_University Ouashti_Osarum influencedBy Anix_Tisge Ouashti_Osarum knownFor Privity_Adjustment Ouashti_Osarum residence Vinthale Ouashti_Osarum residence Hegarnah  ,Ouashti_Osarum almaMater Gadfras_University Ouashti_Osarum influencedBy Anix_Tisge Ouashti_Osarum knownFor Privity_Adjustment Ouashti_Osarum residence Vinthale Ouashti_Osarum residence Hegarnah ,,(X (X) (X) (X) (X) (X)),sibling,1,5
158,White_Moose_SC country Quarvon Brormes_Hotspurs ground Symphonic_Stadium Brormes_Hotspurs league White_Moose_SC Symphonic_Stadium location Lapata Brormes_Hotspurs season 9637  ,White_Moose_SC country Quarvon Brormes_Hotspurs ground Symphonic_Stadium Brormes_Hotspurs league White_Moose_SC Symphonic_Stadium location Lapata Brormes_Hotspurs season 9637 ,,(X (X) (X (X)) (X (X))),mixed,1,5
159,Thitterra_Digital_Solutions industry Glurnscrambling  ,Thitterra_Digital_Solutions industry Glurnscrambling ,,(X (X)),,1,1
160,Midnight_Magic director Racso_Delain Midnight_Magic musicComposer Toveg_Mayf Midnight_Magic runtime 1915.17  ,Midnight_Magic director Racso_Delain Midnight_Magic musicComposer Toveg_Mayf Midnight_Magic runtime 1915.17 ,,(X (X) (X) (X)),sibling,1,3
